06/21/14			Hourly Breakdown of Renewable Resources (MW)												
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL				
	1		889		342		200		196		3815		0		0
	2		890		344		198		198		3694		0		0
	3		891		343		198		196		3514		0		0
	4		890		342		198		194		3167		0		0
	5		891		346		199		193		3125		0		0
	6		892		347		199		193		2911		0		0
	7		893		355		199		206		2467		342		0
	8		892		352		200		230		2153		1462		69
	9		892		341		200		232		1846		2546		388
	10		891		352		200		233		1235		3285		519
	11		887		356		199		235		848		3725		590
	12		884		348		198		260		744		3923		593
	13		884		354		199		275		990		3939		617
	14		881		365		200		266		1694		3911		610
	15		880		365		200		247		2769		3700		617
	16		883		364		199		248		3165		3447		597
	17		882		362		198		290		3394		2781		275
	18		883		362		199		294		3709		1948		117
	19		882		364		199		295		3576		1002		0
	20		884		365		201		289		3004		175		0
	21		885		367		201		292		2968		0		0
	22		885		367		201		292		3272		0		0
	23		886		361		201		239		3325		0		0
	24		889		350		202		201		3070		0		0
															
															
			Hourly Breakdown of Total Production by Resource Type (MW)												
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO					
	1		5442		2282		7212		8876		1351				
	2		5325		2282		6402		8625		1218				
	3		5142		2281		5632		8753		1118				
	4		4793		2281		5537		8602		1085				
	5		4755		2282		5519		8531		1070				
	6		4542		2282		5547		8698		1089				
	7		4463		2281		6326		7817		1341				
	8		5359		2281		6416		7724		1458				
	9		6444		2281		6429		7878		1624				
	10		6714		2281		7139		7778		1877				
	11		6840		2281		8151		7824		2116				
	12		6951		2280		9164		7820		2186				
	13		7256		2279		9909		7626		2337				
	14		7927		2279		9822		7951		2351				
	15		8779		2279		9656		8064		2377				
	16		8903		2279		10145		7696		2788				
	17		8183		2281		10831		7505		3217				
	18		7512		2282		11000		7792		3415				
	19		6319		2282		11278		8200		3573				
	20		4919		2283		11556		8446		3478				
	21		4713		2283		11673		8330		3336				
	22		5017		2283		11064		8342		2951				
	23		5012		2283		9380		8622		2323				
	24		4712		2282		8235		8516		1689				
